seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,RHOTA___5,RHOTA___10,RHOTA___15,RHOTA___20,RHOTA___25,RHOTA___30,RHOTA___35,RHOTA___40,RHOTA___45,RHOTA___50,RHOTA___55,RHOTA___60,RHOTA___65,RHOTA___70,RHOTA___75,RHOTA___80,RHOTA___85,RHOTA___90,RHOTA___95,RHOTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
vesselmot-05,0.6720382383474254,0.7193459621898285,0.483427993192386,0.6720382383474254,0.6718099539632807,0.671352032440108,0.6698746489751772,0.6660644480251456,0.660000563567877,0.6523374781651854,0.6443112331657854,0.632775903249177,0.6196565722827219,0.6017605700068634,0.5791421182061509,0.5526237779540576,0.5126842600507355,0.44546189604286973,0.35096045592362224,0.21155217025338666,0.0687358068693998,0.004420181950668082,0.5203980162862967,0.6878064656107615,0.6867695421199089,0.6847724860849415,0.6805988636281803,0.6719539192296946,0.6581617427633543,0.6400531286894924,0.6195998417688576,0.5889982841735436,0.5574397373268198,0.5165021541500692,0.46767164122785504,0.41737118285839225,0.360815184116155,0.2902303775493844,0.1990104707200033,0.1024905753077788,0.029144837804942585,0.0014332364968953695,0.466359140611949,0.6566315037473015,0.6571762237023376,0.6581945983816233,0.6593194160617418,0.6602265962398404,0.6618445218055433,0.6648575975094672,0.6700081846348863,0.6798073177660321,0.6888175382230652,0.7010924943979476,0.7171818077309797,0.7317060987984663,0.7284758571001659,0.6837199555113537,0.6189284472142911,0.4366676702176844,0.16210799242074342,0.013632089693037048,0.6026524163766582,0.8725846407927332,0.8718047527296082,0.8703000275254611,0.8671437746582256,0.8605560143132397,0.8499036608863199,0.8356454720616571,0.8191577208918249,0.7936966694192128,0.7663914120561519,0.729277915405083,0.6823011285439031,0.6305257363060831,0.5677401596476741,0.4816588677860354,0.35539957794293053,0.19905495917056612,0.060638590696394164,0.003064501330397284,0.6377287148507106,0.7645980560044379,0.7639146828746693,0.7625961747184101,0.7598305234638174,0.7540580304382432,0.7447239574539929,0.7322302887050481,0.7177829767733532,0.6954728540073805,0.671546754781602,0.6390262334884992,0.5978630520247944,0.5524951158920431,0.49747955910373604,0.42205124494504875,0.31141715507746237,0.17442094176856965,0.053134270760473695,0.002685254415796371,0.5588066908788093,0.6610755170059918,0.6616229829663673,0.6626401647928553,0.6638623793454467,0.6651164194481262,0.6669080311889614,0.6703033353407328,0.675657699063786,0.6862323385375977,0.6965156969552598,0.7102238284155201,0.7285882100403102,0.7460135397654928,0.753966075063492,0.731348240833718,0.6813148114231518,0.5463860051442827,0.25795384510990454,0.02658507401127961,0.6259112733922251,0.922570704113826,0.9229447368958659,0.9231447652915653,0.9238527149956068,0.9229658315030155,0.9209265371014267,0.9199020372140926,0.9178138292858233,0.9163791366902415,0.9124679804971962,0.9058757287405457,0.9041851250155588,0.9007352688989538,0.883924231003704,0.8346325502228659,0.7561915409654042,0.5888520428486611,0.2726376836138134,0.02711154653807785,0.8040586311282234,0.7193459621898285,0.7199189289239412,0.7209439788079502,0.7229171743860482,0.7267139252550096,0.7323627388319083,0.7392733988813865,0.7465788918275349,0.7568643858835621,0.7668742273493784,0.7791195622875229,0.7930719055843621,0.8069040373552464,0.821435782978295,0.8383079326926206,0.8605349804998291,0.8876674452708769,0.920669484446327,0.9582506359834952,0.7904081778650065,0.7569455494489226,0.7569209702502595,0.756853207094108,0.7561248092406676,0.7537651943435394,0.7500027213417876,0.7453759057848448,0.7408389686729381,0.7345480269919102,0.7265699180174041,0.7150463431279718,0.6995240930704274,0.6792345152482716,0.6431057451224678,0.5738639034251214,0.46900629944259004,0.2948234476195667,0.09914635747729529,0.0064634013491664845,0.6135873356352244,95103.0,95018.0,94854.0,94510.0,93792.0,92631.0,91077.0,89280.0,86505.0,83529.0,79484.0,74364.0,68721.0,61878.0,52496.0,38735.0,21695.0,6609.0,334.0,69506.05263157895,13887.0,13972.0,14136.0,14480.0,15198.0,16359.0,17913.0,19710.0,22485.0,25461.0,29506.0,34626.0,40269.0,47112.0,56494.0,70255.0,87295.0,102381.0,108656.0,39483.94736842105,29280.0,29365.0,29529.0,29873.0,30591.0,31752.0,33306.0,35103.0,37878.0,40854.0,44899.0,50019.0,55662.0,62505.0,71887.0,85648.0,102688.0,117774.0,124049.0,54876.94736842105,0.4149738508120011,0.7623841441974606,0.4209652261675383,0.7810991834113221,0.6844343680406486,0.6056338028169014,0.29577464788732394,0.09859154929577464,0.2293722998790551,0.729578828741971,22.636101499423297,0.4209393989064935,64903.28696381822,85132,23858,39251,653,43,21,7,2097.0,1734,0.5863488921169115,0.6277548398935682,0.5500671313603949,68419,40571,55964,124383,108990,972,71
vesselmot-07,0.7515835266933549,0.8435631303033592,0.6340081524618848,0.7515835266933549,0.7514897016870513,0.7514897016870513,0.7514576418863731,0.7510759924343362,0.7500282860425299,0.7486360570679226,0.7427903424204237,0.7374192567012097,0.7336893618536773,0.7312284970011288,0.7276955660662109,0.7242361628934946,0.720633377435692,0.7117773266592463,0.6730041732671749,0.5147707601403996,0.2443635493413489,0.029565648370107823,0.6603649962973017,0.664368198055994,0.663953488372093,0.663953488372093,0.6638152977327465,0.6621587986393429,0.6577575506826645,0.6522886597938145,0.6315660884436843,0.6101912875743449,0.5974802647316801,0.588865096359743,0.5812154696132596,0.5738864011312751,0.5667474779072496,0.5583385189794648,0.5276803416196432,0.3946397493908806,0.1629418935392117,0.01731579749149444,0.5494296772858253,0.8502480992463339,0.8505667665461581,0.8505667665461581,0.850671247677051,0.851933324106562,0.855242831161803,0.8592146092488615,0.8736021500974681,0.8911749007683271,0.9009503936318282,0.9080095222690523,0.9110921242766974,0.9139753418250283,0.9163030889735341,0.9073831475431784,0.8583503714480101,0.6714704636431846,0.3664714024716541,0.05048150765070063,0.7967214767963996,0.7196724262059035,0.7194024478041756,0.7194024478041756,0.7193124550035997,0.7182325413966882,0.7153527717782577,0.7117530597552196,0.6978941684665226,0.6832253419726422,0.6743160547156227,0.6681965442764579,0.6627069834413247,0.6573974082073434,0.6521778257739381,0.6459683225341972,0.6227501799856011,0.5101691864650828,0.2526097912167027,0.03068754499640029,0.6200646053578872,0.8963236942389599,0.895987446760816,0.895987446760816,0.8958753642681013,0.8945303743555256,0.8909437345886573,0.8864604348800718,0.8691997310020175,0.8509302846895315,0.8398341179107823,0.832212508406187,0.825375476350594,0.8187626092804304,0.8122618247029814,0.8045281327056714,0.7756108495852948,0.6353956511992827,0.3146155570499888,0.03822013001569155,0.7722660720395474,0.8502481077564769,0.8505667714546323,0.8505667714546323,0.8506712593638616,0.8519333628115139,0.8552501799069716,0.8592352482412723,0.8737129438883263,0.891272681777906,0.9012501827952875,0.908349464515685,0.9126462202659578,0.9166317693680739,0.920344077122079,0.9167610521339872,0.8900668119555228,0.7618016159279467,0.5055799694482677,0.09531182640393679,0.8138000166627546,0.9991199080607608,0.9994045137027374,0.9994045137027374,0.9992897555202072,0.9986935241038737,0.997570472474901,0.9961938808384101,0.9871010879866845,0.9929851948156097,0.9917921765929608,0.991204303255996,0.9898362342878796,0.987266162137776,0.9873121975558086,0.9823766141682849,0.9529489506774018,0.8113666740445536,0.5214959934638983,0.09660174732899786,0.9095770476168147,0.8435631303033592,0.8438563665199179,0.8438563665199179,0.8439374462059979,0.8448601196381289,0.8471390057454096,0.8497607794548823,0.8590875560280014,0.8684656998399718,0.8736464982691272,0.8768657400500169,0.8793952422486023,0.8814590100377165,0.8831209937645288,0.8846063635899968,0.8884368778171398,0.9012184874466271,0.926338561807109,0.9593390247098691,0.8736291194734904,0.7822404441484517,0.7822402532944651,0.7822402532944651,0.782239364624125,0.7822315747101907,0.7821766615126536,0.7820157460814089,0.7808212638708291,0.7803033232883708,0.7794391027708975,0.7789279972823536,0.7770373950567364,0.7751419359583084,0.7730411090729282,0.7655983083277201,0.7311209532696733,0.5852892790511163,0.30426019204828086,0.03935928781770576,0.702406549762141,7997.0,7994.0,7994.0,7993.0,7981.0,7949.0,7909.0,7755.0,7592.0,7493.0,7425.0,7364.0,7305.0,7247.0,7178.0,6920.0,5669.0,2807.0,341.0,6890.1578947368425,3115.0,3118.0,3118.0,3119.0,3131.0,3163.0,3203.0,3357.0,3520.0,3619.0,3687.0,3748.0,3807.0,3865.0,3934.0,4192.0,5443.0,8305.0,10771.0,4221.8421052631575,925.0,928.0,928.0,929.0,941.0,973.0,1013.0,1167.0,1330.0,1429.0,1497.0,1558.0,1617.0,1675.0,1744.0,2002.0,3253.0,6115.0,8581.0,2031.842105263158,0.5447264218862491,0.8735458670201414,0.5457163426925846,0.6743160547156227,0.8398341179107823,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.4594563698327861,0.7480283518019367,0.9564926372155288,0.5456226248483479,6545.479181581919,7493,3619,1429,11,5,2,2,117.0,1494,0.7124887690925427,0.6422786177105831,0.7999327505043712,7137,3975,1785,8922,11112,119,9
vesselmot-08,0.5378118782851137,0.6687964754094052,0.35968668863039605,0.5378118782851137,0.5360052241658566,0.5341217971490284,0.5317732251456573,0.5279359799025928,0.5231549163916015,0.5171095274070726,0.5079741087756598,0.49495770299776803,0.47976714797193826,0.4591540575175873,0.4355977500222676,0.40558716100486814,0.3628476938199859,0.30936171434053117,0.24084971248865286,0.1442834395208251,0.05637223228278837,0.01192136045925468,0.4008729805078447,0.7445261388264366,0.7352181723553213,0.7260090045557174,0.7146013882068774,0.6993107711733989,0.6806806318480286,0.6587991718426501,0.6299653678015178,0.5903576638292373,0.5408243586532613,0.4847651637260057,0.42300437551802667,0.3573419134545932,0.2839966904612235,0.20920426705852346,0.13596926046175253,0.06623008455167803,0.019416843712457908,0.0027943042764498366,0.45805345117437674,0.388490882107216,0.3907705374211576,0.39295117884149283,0.3957209818628958,0.3985587100396616,0.4020844045490763,0.40589344183182013,0.40960615991786614,0.4149740788792214,0.42560308645546935,0.4348960369066927,0.44856604519065024,0.4603460690678024,0.4635914900862504,0.45746997250749033,0.426630135435533,0.3143240879258722,0.1636634985379082,0.050860185985200916,0.3813158412394356,0.8287228046443468,0.8227520384774358,0.8167812723105249,0.8092962086198474,0.7991057002216961,0.7864389584037876,0.7711982865516853,0.7504903618532296,0.7208206515612671,0.6815691579303348,0.6339871491376395,0.5772254161500019,0.5112125652876414,0.429493104873558,0.33595235411265173,0.23242400330665464,0.12061774320820652,0.03698568368842295,0.005410889414947582,0.5616044394607306,0.8799253123952698,0.8735856433826463,0.8672459743700228,0.8592984472000128,0.8484783198480713,0.8350289653851678,0.8188466510269545,0.796859290467755,0.765356441805908,0.723679800833054,0.6731579451333365,0.612889197427427,0.5427977529883021,0.4560292686040759,0.3567091173137997,0.24678428368522687,0.12807009144443912,0.039270838320486424,0.00574520036386269,0.5963030811576747,0.3973060682082424,0.39962359796177976,0.40182903169127165,0.40461143319280435,0.4076557096641498,0.4113854064240909,0.4154555618760362,0.4198175434612935,0.4257106957768408,0.43692338975307443,0.44860407833348237,0.46486211526861515,0.48110857053274436,0.4926135411110295,0.4971542561108524,0.48821836184231837,0.40414385947361936,0.2534469566066401,0.09416698356739515,0.4076124821503306,0.8133630076043364,0.8146267716208063,0.8152720696265382,0.8167197661324888,0.8178909166880922,0.8194429692366233,0.8200856263128811,0.8174069257206719,0.8125457966999512,0.8101091133350918,0.804852693110277,0.7980350408501372,0.7835008450230059,0.7503787395873911,0.6973691142446731,0.6256291384369197,0.47376739309119675,0.27048662175004,0.09638723342366233,0.7083089359207781,0.6687964754094052,0.6731206653048241,0.6771146472242077,0.681745981558905,0.6875472646734451,0.6941913445637533,0.7014641698607765,0.7104404906698213,0.722127270261762,0.7363165557756657,0.7520831787581939,0.769425428056723,0.7879673178044136,0.809295061125078,0.8326423571561362,0.8581417472779956,0.8886644872772083,0.9263278420785783,0.9638840706511639,0.7653313871309503,0.5674074844401052,0.5670160987486867,0.5665290493964763,0.5659112035407718,0.5643496585147365,0.5623298323083906,0.5594857700275011,0.5544415886043103,0.5469203652441158,0.5385888387703608,0.5250890387446036,0.5088454795966391,0.48511307433240036,0.4462167057272766,0.3920307567012331,0.3148953540609751,0.19471276825518294,0.07780235464472618,0.016589118179987417,0.4502249757809727,220548.0,218959.0,217370.0,215378.0,212666.0,209295.0,205239.0,199728.0,191832.0,181386.0,168723.0,153617.0,136049.0,114301.0,89407.0,61855.0,32100.0,9843.0,1440.0,149459.7894736842,45582.0,47171.0,48760.0,50752.0,53464.0,56835.0,60891.0,66402.0,74298.0,84744.0,97407.0,112513.0,130081.0,151829.0,176723.0,204275.0,234030.0,256287.0,264690.0,116670.21052631579,30096.0,31685.0,33274.0,35266.0,37978.0,41349.0,45405.0,50916.0,58812.0,69258.0,81921.0,97027.0,114595.0,136343.0,161237.0,188789.0,218544.0,240801.0,249204.0,101184.21052631579,0.45002442415360916,0.7365349247709905,0.45542404088227556,0.6986172171495134,0.7417811717016964,0.5533980582524272,0.32038834951456313,0.1262135922330097,0.26596318648103134,0.7195524542643399,24.29466966966967,0.45541217654241106,136938.78281819687,185923,80207,64721,1437,57,33,13,4942.0,2664,0.40452112528881096,0.39275166272122647,0.4170177622444583,104523,161607,146121,250644,266130,1389,103
vesselmot-100,0.5292365010610591,0.6336617225513728,0.33535691289941216,0.5292365010610591,0.5286550752291127,0.5283233618898987,0.5280231718161638,0.527139902694887,0.5239836061453211,0.5199098491147737,0.5124389876770514,0.4904432004558936,0.46163054948211507,0.43646859941869026,0.3973442499627782,0.3286706838419463,0.22701103308884862,0.14037468736148298,0.06907242305570532,0.024001662962317163,0.004768396181907439,0.0,0.3567103127073659,0.4608663997087732,0.4578149123603669,0.45609579100145137,0.4550398839738941,0.45227540034379804,0.4423578039356636,0.4302771095072619,0.41689469503045284,0.3936447299878451,0.35654525479590976,0.31649306979414416,0.2630419387835392,0.19961138928331215,0.12322440696942132,0.06757116254322958,0.03221657771204424,0.00886179372760983,0.0015598677232170712,0.0,0.28075748353589125,0.6077493916509108,0.6104567173764545,0.6119889291365037,0.6127121595143458,0.6143966194092063,0.6206713593979836,0.6282143419530077,0.6298802052933286,0.6110447176083039,0.5976878428437976,0.6019242013811635,0.6002177968601667,0.5411736214300457,0.41821267727305617,0.2916192664174974,0.1480914474973139,0.06500713542472011,0.014576621984802283,0.0,0.464506581708032,0.4953051643192488,0.4930555555555556,0.49178403755868544,0.4910015649452269,0.48894757433489827,0.48151408450704225,0.47232003129890454,0.461952269170579,0.44346635367762127,0.4126564945226917,0.3774452269170579,0.3269757433489828,0.26124804381846634,0.1722417840375587,0.09937402190923318,0.049002347417840375,0.013791079812206572,0.002445226917057903,0.0,0.3176066633720452,0.8689087165408373,0.8649622512010982,0.8627316403568978,0.8613589567604667,0.8577556623198352,0.8447151681537406,0.8285861358956761,0.810398078242965,0.7779684282772821,0.7239190116678106,0.6621482498284146,0.5736101578586136,0.4583047357584077,0.3021619766643789,0.17433081674673986,0.0859643102264928,0.024193548387096774,0.004289636238846946,0.0,0.5571740779539789,0.6136006913834114,0.6163297200659928,0.6178763732233404,0.6186499556250524,0.6204574222146839,0.6270073810442857,0.6349592296521535,0.6391856128142325,0.6285570859318939,0.618913869885923,0.6218641858501921,0.6239789722202893,0.5949166364927818,0.5101318287738671,0.3913920428828547,0.2173133343252942,0.09820040504173735,0.024167931907062342,0.0,0.49039487785973934,0.9513034264844247,0.9539640554316882,0.9540321304902847,0.9539191112041671,0.9528647709217124,0.9489933382528983,0.9458363226276998,0.9398866977590137,0.9166599708934052,0.8874891290423841,0.8722573271935337,0.8461655343440249,0.7767218046025197,0.6544670765063013,0.5288312865925182,0.3395677824940694,0.17436209349907308,0.03831333752104525,0.0,0.7176650103084612,0.6336617225513728,0.6362270111466318,0.6375488045937499,0.6382981772498837,0.6400181566969826,0.6456870847560262,0.651961246887719,0.658165243127655,0.6678047804546093,0.6820777176036207,0.6966639179128685,0.71538791902849,0.7375829998274167,0.7705960935560752,0.8058473902850961,0.8374698223197964,0.8771471307946799,0.9128021156933608,1.0,0.7286814386571596,0.5486541827932946,0.5486247131953395,0.5486040343562614,0.548491229813671,0.5480946421373714,0.5466827246221171,0.5447184755941966,0.5394206059661452,0.5205552543695302,0.4966284023762143,0.47664810581516226,0.44300864585202143,0.3760060504363656,0.2683909418006408,0.170233308638841,0.08518702107641893,0.029941920329284766,0.005970188308338066,0.0,0.3813610761832218,5064.0,5041.0,5028.0,5020.0,4999.0,4923.0,4829.0,4723.0,4534.0,4219.0,3859.0,3343.0,2671.0,1761.0,1016.0,501.0,141.0,25.0,0.0,3247.2105263157896,5160.0,5183.0,5196.0,5204.0,5225.0,5301.0,5395.0,5501.0,5690.0,6005.0,6365.0,6881.0,7553.0,8463.0,9208.0,9723.0,10083.0,10199.0,10224.0,6976.789473684211,764.0,787.0,800.0,808.0,829.0,905.0,999.0,1105.0,1294.0,1609.0,1969.0,2485.0,3157.0,4067.0,4812.0,5327.0,5687.0,5803.0,5828.0,2580.7894736842104,0.25753129890453835,0.6807954918031279,0.263302034428795,0.4166666666666667,0.7309540150995195,0.2222222222222222,0.37037037037037035,0.4074074074074074,0.12452942048917495,0.5307749813107401,3.7333333333333334,0.26312882902859525,2900.1887950813248,4260,5964,1568,59,6,10,11,342.0,420,0.4694742088213307,0.3685446009389671,0.6465339739190117,3768,6456,2060,5828,10224,90,27
vesselmot-106,0.556854619345813,0.5485457812468416,0.3054602522099616,0.556854619345813,0.5562187727747456,0.5540216970381301,0.5495972943758068,0.5315669589800498,0.5078592769955345,0.47874585739699954,0.4405077919470378,0.39519704081082896,0.3457777415780945,0.283450134696009,0.2497178230242807,0.23271810198690937,0.21860300250426545,0.2066111844392922,0.19317389505825847,0.17879465435688224,0.11766755676844277,0.030688989295586704,0.3488301259669983,0.47316711465381406,0.4711218067382451,0.4636706879086472,0.4533650329188003,0.4346060113728676,0.40109308885754585,0.3652293420374506,0.3218562874251497,0.27488569824336245,0.22026871401151632,0.16362837689435536,0.12364793213149523,0.09757613424487259,0.07997553849289937,0.0639978578122908,0.05132954094456939,0.042161169759360045,0.026810517475289102,0.007735226984529546,0.23874347783721372,0.6553436565718247,0.656686484815879,0.6619785308694848,0.6662560278205379,0.6501599712961041,0.64304534881186,0.6275443114624846,0.602899872854533,0.5681659761264325,0.5428017642332829,0.49101494730989564,0.5043270037841747,0.5550303402723236,0.5975236128997453,0.6670251629455157,0.7269917681959528,0.7582220467092234,0.5164262095506384,0.1217564870259481,0.5901683959766233,0.48898467432950193,0.4875478927203065,0.48227969348659006,0.474904214559387,0.46120689655172414,0.43582375478927204,0.40727969348659004,0.3706896551724138,0.3282567049808429,0.27480842911877396,0.21408045977011494,0.1675287356321839,0.1353448275862069,0.11273946360153257,0.09157088122605364,0.0743295019157088,0.06159003831417625,0.03975095785440613,0.011685823754789272,0.26949485783424076,0.936010267693436,0.9332599926659333,0.9231756508984231,0.909057572423909,0.8828382838283828,0.8342500916758343,0.7796112944627797,0.7095709570957096,0.6283461679501283,0.526035936927026,0.4097909790979098,0.32068206820682066,0.2590759075907591,0.2158049138247158,0.1752841950861753,0.14228089475614228,0.1178951228456179,0.0760909424275761,0.022368903557022368,0.5158647443691738,0.6561839430201769,0.6574432059529342,0.6627207310879282,0.6676550827660735,0.6571607508142673,0.6518318496592794,0.6466104724012618,0.633960741289541,0.6050189465664322,0.5817587115821431,0.5363629292218111,0.5354395796361863,0.579403304837117,0.6219645927736449,0.6931857907187698,0.753058965272344,0.8000726046804049,0.6677672590411127,0.21631205673758866,0.622311132529422,0.9789434310581809,0.9796327503591011,0.9814776517959112,0.9776070197583354,0.9599204201883109,0.9417030100612609,0.9189578172892999,0.8818366751244733,0.8368104350469455,0.8036574913682871,0.7558646476701331,0.7416866793983649,0.7654802298308132,0.7754223257241409,0.8114242660672684,0.850921456748329,0.8530708389480495,0.6738872834538242,0.21785714285714286,0.8266400827762196,0.5485457812468416,0.5499145992627781,0.5545606221629596,0.5604143373324971,0.5702257356279644,0.5873411873659647,0.6057259203180614,0.628456823554275,0.6546346033071614,0.6894412440860404,0.735941035948812,0.7811743960568012,0.8185072425937434,0.8475097078606604,0.8759569367513588,0.899412404048249,0.9147089449854697,0.9360936950602309,0.9628343878900099,0.7221789266031515,0.5660856865198755,0.5658322294195404,0.5650299133341865,0.5625013738539397,0.5475931542885049,0.5293906293267402,0.5055551946342692,0.4727459634644583,0.43186142592906696,0.3862207919724773,0.32421706567375697,0.2906703722245018,0.2740811662797562,0.2595467040969064,0.2471438487417255,0.23245846086306604,0.21609934036797568,0.14327748075241323,0.03772035058675245,0.37673848170157437,5105.0,5090.0,5035.0,4958.0,4815.0,4550.0,4252.0,3870.0,3427.0,2869.0,2235.0,1749.0,1413.0,1177.0,956.0,776.0,643.0,415.0,122.0,2813.5263157894738,5335.0,5350.0,5405.0,5482.0,5625.0,5890.0,6188.0,6570.0,7013.0,7571.0,8205.0,8691.0,9027.0,9263.0,9484.0,9664.0,9797.0,10025.0,10318.0,7626.473684210527,349.0,364.0,419.0,496.0,639.0,904.0,1202.0,1584.0,2027.0,2585.0,3219.0,3705.0,4041.0,4277.0,4498.0,4678.0,4811.0,5039.0,5332.0,2640.4736842105262,0.030842911877394637,0.6871376429860395,0.037547892720306515,0.2799808429118774,0.5359369270260359,0.16129032258064516,0.16129032258064516,0.6774193548387096,-0.05675255455477073,0.3678117528627155,4.48758865248227,0.03737115919156952,2008.5033304481935,2923,7517,2531,70,5,5,21,391.0,564,0.3064049326789984,0.2332375478927203,0.4464613127979465,2435,8005,3019,5454,10440,95,31
